GEO_ID,NAME,DP05_0033E,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E
1600000US1701543,"Anna city, Illinois",4232,4068,96.1,164,3.9,3797,89.7,153,3.6,0,0,20,0.5,0,0,0,0,0,0,11,0.3,9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2.3,0,0,116,2.7,32,0.8,1.3,0,0,4232,4232,3954,93.4,160,3.8,116,2.7,52,1.2,0,0,114,2.7,4232,4232,240,5.7,240,5.7,0,0,0,0,0,0,3992,94.3,3638,86,153,3.6,0,0,20,0.5,0,0,26,0.6,155,3.7,7,0.2,148,3.5,2014
1600000US1701556,"Annapolis CDP, Illinois",43,43,100,0,0,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6,0,0,43,43,43,100,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,43,100,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1600000US1701569,"Annawan town, Illinois",895,880,98.3,15,1.7,850,95,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3,4,0.4,11,1.2,0,0,3,0,0,895,895,865,96.6,22,2.5,11,1.2,0,0,0,0,12,1.3,895,895,44,4.9,31,3.5,0,0,0,0,13,1.5,851,95.1,818,91.4,18,2,0,0,0,0,0,0,0,0,15,1.7,0,0,15,1.7,448
1600000US1701595,"Antioch village, Illinois",14305,13758,96.2,547,3.8,12701,88.8,501,3.5,4,0,232,1.6,0,0,34,0.2,65,0.5,18,0.1,70,0.5,0,0,45,0.3,0,0,0,0,0,0,0,0,0,0,320,2.2,201,1.4,29,0.2,213,1.5,1.1,0,0,14305,14305,13214,92.4,734,5.1,65,0.5,508,3.6,31,0.2,361,2.5,14305,14305,1160,8.1,825,5.8,213,1.5,13,0.1,109,0.8,13145,91.9,11878,83,501,3.5,4,0,232,1.6,0,0,0,0,530,3.7,24,0.2,506,3.5,5451
1600000US1701647,"Apple Canyon Lake CDP, Illinois",429,429,100,0,0,429,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,429,429,429,100,0,0,0,0,0,0,0,0,0,0,429,429,0,0,0,0,0,0,0,0,0,0,429,100,429,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891
1600000US1701673,"Apple River village, Illinois",415,415,100,0,0,385,92.8,1,0.2,0,0,11,2.7,0,0,0,0,11,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4.3,0,0,0,0,0,0,6.4,0,0,415,415,385,92.8,1,0.2,0,0,11,2.7,0,0,18,4.3,415,415,19,4.6,1,0.2,0,0,0,0,18,4.3,396,95.4,384,92.5,1,0.2,0,0,11,2.7,0,0,0,0,0,0,0,0,0,0,213
1600000US1701881,"Arcola city, Illinois",2680,2560,95.5,120,4.5,2393,89.3,26,1,44,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,3.6,27,1,0,0,0,0,1,0,0,2680,2680,2513,93.8,99,3.7,44,1.6,0,0,5,0.2,185,6.9,2680,2680,984,36.7,925,34.5,51,1.9,0,0,8,0.3,1696,63.3,1643,61.3,26,1,0,0,0,0,0,0,0,0,27,1,0,0,27,1,1030
1600000US1701946,"Arenzville village, Illinois",465,465,100,0,0,440,94.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,1,0.2,24,5.2,0,0,0,0,0,0,5.7,0,0,465,465,440,94.6,0,0,0,0,0,0,1,0.2,24,5.2,465,465,38,8.2,26,5.6,12,2.6,0,0,0,0,427,91.8,426,91.6,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,194
1600000US1701972,"Argenta village, Illinois",1140,1071,93.9,69,6.1,1059,92.9,5,0.4,5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,38,3.3,26,2.3,0,0,2.4,0,0,1140,1140,1128,98.9,48,4.2,36,3.2,0,0,0,0,2,0.2,1140,1140,8,0.7,2,0.2,6,0.5,0,0,0,0,1132,99.3,1053,92.4,5,0.4,5,0.4,0,0,0,0,0,0,69,6.1,0,0,69,6.1,447
1600000US1702102,"Arlington village, Illinois",212,205,96.7,7,3.3,183,86.3,5,2.4,2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7.1,0,0,3,1.4,0,0,12.1,0,0,212,212,190,89.6,5,2.4,5,2.4,0,0,0,0,19,9,212,212,24,11.3,7,3.3,17,8,0,0,0,0,188,88.7,183,86.3,5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
1600000US1702154,"Arlington Heights village, Illinois",75724,74441,98.3,1283,1.7,64147,84.7,1148,1.5,102,0.1,7569,10,3162,4.2,639,0.8,1120,1.5,1107,1.5,964,1.3,119,0.2,458,0.6,64,0.1,0,0,64,0.1,0,0,0,0,1411,1.9,310,0.4,41,0.1,493,0.7,0.2,0,0,75724,75724,65385,86.3,1603,2.1,204,0.3,8254,10.9,116,0.2,1694,2.2,75724,75724,4211,5.6,2893,3.8,359,0.5,194,0.3,765,1,71513,94.4,61839,81.7,1070,1.4,18,0,7555,10,0,0,59,0.1,972,1.3,48,0.1,924,1.2,32563
1600000US1702206,"Armington village, Illinois",370,360,97.3,10,2.7,356,96.2,0,0,0,0,4,1.1,4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.7,0,0,7.2,0,0,370,370,366,98.9,0,0,10,2.7,4,1.1,0,0,0,0,370,370,15,4.1,10,2.7,0,0,0,0,5,1.4,355,95.9,341,92.2,0,0,0,0,4,1.1,0,0,0,0,10,2.7,0,0,10,2.7,171
1600000US1702258,"Aroma Park village, Illinois",813,802,98.6,11,1.4,763,93.8,34,4.2,0,0,5,0.6,0,0,0,0,0,0,0,0,0,0,5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.4,0,0,0,0,3.3,0,0,813,813,774,95.2,45,5.5,0,0,5,0.6,0,0,0,0,813,813,102,12.5,78,9.6,0,0,0,0,24,3,711,87.5,678,83.4,17,2.1,0,0,5,0.6,0,0,0,0,11,1.4,0,0,11,1.4,321
1600000US1702342,"Arrowsmith village, Illinois",299,297,99.3,2,0.7,297,99.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7,0,0,0,0,8.8,0,0,299,299,299,100,2,0.7,0,0,0,0,0,0,0,0,299,299,0,0,0,0,0,0,0,0,0,0,299,100,297,99.3,0,0,0,0,0,0,0,0,0,0,2,0.7,0,0,2,0.7,116
1600000US1702414,"Arthur village, Illinois",2622,2602,99.2,20,0.8,2568,97.9,7,0.3,13,0.5,6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2,0,0,0,0,0,0,0,0,0,0,8,0.3,3,0.1,0,0,0,0,1,0,0,2622,2622,2588,98.7,21,0.8,24,0.9,6,0.2,11,0.4,14,0.5,2622,2622,80,3.1,70,2.7,6,0.2,0,0,4,0.2,2542,96.9,2498,95.3,7,0.3,13,0.5,6,0.2,0,0,4,0.2,14,0.5,0,0,14,0.5,1080
1600000US1702479,"Ashkum village, Illinois",800,796,99.5,4,0.5,770,96.3,13,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.6,0,0,0,0,0,0,3.4,0,0,800,800,774,96.8,17,2.1,4,0.5,0,0,0,0,13,1.6,800,800,11,1.4,11,1.4,0,0,0,0,0,0,789,98.6,770,96.3,13,1.6,0,0,0,0,0,0,2,0.3,4,0.5,0,0,4,0.5,365
1600000US1702505,"Ashland village, Illinois",1367,1363,99.7,4,0.3,1350,98.8,8,0.6,5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,2,0,0,1367,1367,1352,98.9,12,0.9,5,0.4,2,0.1,0,0,0,0,1367,1367,17,1.2,17,1.2,0,0,0,0,0,0,1350,98.8,1333,97.5,8,0.6,5,0.4,0,0,0,0,0,0,4,0.3,0,0,4,0.3,635
1600000US1702531,"Ashley city, Illinois",538,538,100,0,0,486,90.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9.7,0,0,0,0,0,0,5,0,0,538,538,486,90.3,0,0,0,0,0,0,0,0,52,9.7,538,538,50,9.3,50,9.3,0,0,0,0,0,0,488,90.7,486,90.3,0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,0,0,301
1600000US1702557,"Ashmore village, Illinois",814,807,99.1,7,0.9,807,99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.7,1,0.1,0,0,3.3,0,0,814,814,814,100,6,0.7,1,0.1,0,0,0,0,0,0,814,814,0,0,0,0,0,0,0,0,0,0,814,100,807,99.1,0,0,0,0,0,0,0,0,0,0,7,0.9,0,0,7,0.9,455
1600000US1702583,"Ashton village, Illinois",1081,1034,95.7,47,4.3,991,91.7,9,0.8,0,0,27,2.5,0,0,10,0.9,6,0.6,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,7,0.6,0,0,20,1.9,0,0,2.5,10,0.9,1081,1081,1028,95.1,19,1.8,30,2.8,27,2.5,0,0,24,2.2,1081,1081,47,4.3,40,3.7,7,0.6,0,0,0,0,1034,95.7,968,89.5,9,0.8,0,0,27,2.5,0,0,0,0,30,2.8,0,0,30,2.8,462
1600000US1702609,"Assumption city, Illinois",1142,1112,97.4,30,2.6,1108,97,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.4,5,0.4,20,1.8,2.4,0,0,1142,1142,1138,99.6,9,0.8,5,0.4,20,1.8,0,0,0,0,1142,1142,0,0,0,0,0,0,0,0,0,0,1142,100,1108,97,4,0.4,0,0,0,0,0,0,0,0,30,2.6,0,0,30,2.6,582
1600000US1702635,"Astoria town, Illinois",907,907,100,0,0,888,97.9,19,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,907,907,888,97.9,19,2.1,0,0,0,0,0,0,0,0,907,907,2,0.2,0,0,2,0.2,0,0,0,0,905,99.8,886,97.7,19,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465
1600000US1702674,"Athens city, Illinois",2105,2009,95.4,96,4.6,1987,94.4,8,0.4,0,0,11,0.5,0,0,0,0,11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,59,2.8,20,1,17,0.8,1.1,0,0,2105,2105,2083,99,67,3.2,20,1,28,1.3,0,0,3,0.1,2105,2105,32,1.5,9,0.4,23,1.1,0,0,0,0,2073,98.5,1955,92.9,8,0.4,0,0,11,0.5,0,0,3,0.1,96,4.6,0,0,96,4.6,898
1600000US1702726,"Atkinson town, Illinois",1281,1264,98.7,17,1.3,1254,97.9,0,0,5,0.4,5,0.4,5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.3,13,1,0,0,2.1,0,0,1281,1281,1271,99.2,4,0.3,18,1.4,5,0.4,0,0,0,0,1281,1281,13,1,10,0.8,0,0,0,0,3,0.2,1268,99,1241,96.9,0,0,5,0.4,5,0.4,0,0,0,0,17,1.3,0,0,17,1.3,484
1600000US1702752,"Atlanta city, Illinois",1965,1935,98.5,30,1.5,1924,97.9,2,0.1,0,0,5,0.3,0,0,0,0,0,0,3,0.2,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2,0,0,20,1,7,0.4,0.5,0,0,1965,1965,1954,99.4,2,0.1,20,1,12,0.6,0,0,7,0.4,1965,1965,33,1.7,25,1.3,0,0,0,0,8,0.4,1932,98.3,1898,96.6,2,0.1,0,0,5,0.3,0,0,0,0,27,1.4,0,0,27,1.4,813
1600000US1702882,"Atwood village, Illinois",1004,986,98.2,18,1.8,981,97.7,1,0.1,0,0,4,0.4,1,0.1,0,0,0,0,0,0,0,0,0,0,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.1,7,0.7,1,0,0,1004,1004,999,99.5,1,0.1,11,1.1,11,1.1,0,0,0,0,1004,1004,5,0.5,5,0.5,0,0,0,0,0,0,999,99.5,976,97.2,1,0.1,0,0,4,0.4,0,0,0,0,18,1.8,0,0,18,1.8,558
1600000US1702921,"Auburn city, Illinois",4805,4768,99.2,37,0.8,4572,95.2,167,3.5,0,0,29,0.6,0,0,8,0.2,5,0.1,0,0,0,0,16,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.5,13,0.3,0,0,0.6,0,0,4805,4805,4609,95.9,191,4,13,0.3,29,0.6,0,0,0,0,4805,4805,117,2.4,0,0,0,0,0,0,117,2.4,4688,97.6,4572,95.2,50,1,0,0,29,0.6,0,0,0,0,37,0.8,0,0,37,0.8,1876
1600000US1702986,"Augusta village, Illinois",465,465,100,0,0,465,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,465,465,465,100,0,0,0,0,0,0,0,0,0,0,465,465,0,0,0,0,0,0,0,0,0,0,465,100,465,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
1600000US1703012,"Aurora city, Illinois",200660,193961,96.7,6699,3.3,115642,57.6,21620,10.8,996,0.5,16364,8.2,8023,4,1614,0.8,2375,1.2,102,0.1,497,0.2,603,0.3,3150,1.6,195,0.1,0,0,0,0,48,0,147,0.1,39144,19.5,2489,1.2,927,0.5,706,0.4,0.1,132,0.1,200660,200660,121127,60.4,24919,12.4,2625,1.3,17696,8.8,396,0.2,41052,20.5,200660,200660,86063,42.9,76419,38.1,5442,2.7,339,0.2,3863,1.9,114597,57.1,72798,36.3,21314,10.6,137,0.1,16304,8.1,173,0.1,267,0.1,3604,1.8,203,0.1,3401,1.7,66916
1600000US1703103,"Ava city, Illinois",602,576,95.7,26,4.3,567,94.2,0,0,9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.3,5.4,0,0,602,602,593,98.5,0,0,9,1.5,26,4.3,0,0,0,0,602,602,23,3.8,15,2.5,0,0,0,0,8,1.3,579,96.2,552,91.7,0,0,9,1.5,0,0,0,0,0,0,18,3,0,0,18,3,336
1600000US1703181,"Aviston village, Illinois",2166,2159,99.7,7,0.3,2136,98.6,10,0.5,0,0,13,0.6,0,0,0,0,13,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0.2,0,0,2166,2166,2143,98.9,10,0.5,0,0,16,0.7,4,0.2,0,0,2166,2166,32,1.5,23,1.1,6,0.3,0,0,3,0.1,2134,98.5,2110,97.4,10,0.5,0,0,7,0.3,0,0,0,0,7,0.3,0,0,7,0.3,793
1600000US1703207,"Avon village, Illinois",767,761,99.2,6,0.8,761,99.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8,0,0,0,0,3.5,0,0,767,767,767,100,6,0.8,0,0,0,0,0,0,0,0,767,767,2,0.3,2,0.3,0,0,0,0,0,0,765,99.7,759,99,0,0,0,0,0,0,0,0,0,0,6,0.8,0,0,6,0.8,386
1600000US1703454,"Baldwin village, Illinois",308,293,95.1,15,4.9,293,95.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,13,4.2,0,0,8.5,0,0,308,308,308,100,2,0.6,13,4.2,0,0,0,0,0,0,308,308,0,0,0,0,0,0,0,0,0,0,308,100,293,95.1,0,0,0,0,0,0,0,0,0,0,15,4.9,0,0,15,4.9,167
1600000US1703571,"Banner village, Illinois",223,215,96.4,8,3.6,213,95.5,0,0,2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.3,5,2.2,0,0,11.6,0,0,223,223,221,99.1,3,1.3,7,3.1,0,0,0,0,0,0,223,223,11,4.9,11,4.9,0,0,0,0,0,0,212,95.1,202,90.6,0,0,2,0.9,0,0,0,0,0,0,8,3.6,0,0,8,3.6,108
1600000US1703610,"Bannockburn village, Illinois",1325,1264,95.4,61,4.6,1007,76,105,7.9,3,0.2,120,9.1,36,2.7,11,0.8,0,0,0,0,54,4.1,0,0,19,1.4,0,0,0,0,0,0,0,0,0,0,29,2.2,9,0.7,0,0,23,1.7,1.6,0,0,1325,1325,1057,79.8,125,9.4,3,0.2,157,11.8,5,0.4,47,3.5,1325,1325,111,8.4,83,6.3,0,0,0,0,28,2.1,1214,91.6,929,70.1,105,7.9,3,0.2,120,9.1,0,0,4,0.3,53,4,10,0.8,43,3.2,270
1600000US1703675,"Bardolph village, Illinois",328,328,100,0,0,328,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,328,328,328,100,0,0,0,0,0,0,0,0,0,0,328,328,0,0,0,0,0,0,0,0,0,0,328,100,328,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
1600000US1703844,"Barrington village, Illinois",10304,10149,98.5,155,1.5,9172,89,103,1,0,0,531,5.2,180,1.7,61,0.6,53,0.5,13,0.1,153,1.5,10,0.1,61,0.6,0,0,0,0,0,0,0,0,0,0,343,3.3,0,0,57,0.6,81,0.8,0.7,0,0,10304,10304,9327,90.5,103,1,74,0.7,612,5.9,0,0,360,3.5,10304,10304,700,6.8,514,5,42,0.4,84,0.8,60,0.6,9604,93.2,8832,85.7,103,1,0,0,531,5.2,0,0,0,0,138,1.3,0,0,138,1.3,4258
1600000US1703883,"Barrington Hills village, Illinois",3916,3899,99.6,17,0.4,3196,81.6,49,1.3,0,0,620,15.8,350,8.9,236,6,0,0,0,0,0,0,34,0.9,0,0,0,0,0,0,0,0,0,0,0,0,34,0.9,1,0,0,0,16,0.4,0.7,0,0,3916,3916,3213,82,50,1.3,0,0,636,16.2,0,0,34,0.9,3916,3916,62,1.6,1,0,0,0,18,0.5,43,1.1,3854,98.4,3169,80.9,49,1.3,0,0,620,15.8,0,0,0,0,16,0.4,0,0,16,0.4,1749
1600000US1703948,"Barry city, Illinois",1552,1517,97.7,35,2.3,1505,97,12,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.6,4,0.3,13,0.8,0.9,0,0,1552,1552,1540,99.2,30,1.9,13,0.8,13,0.8,0,0,0,0,1552,1552,11,0.7,2,0.1,9,0.6,0,0,0,0,1541,99.3,1503,96.8,12,0.8,0,0,0,0,0,0,0,0,26,1.7,0,0,26,1.7,688
1600000US1704000,"Bartelso village, Illinois",661,661,100,0,0,660,99.8,0,0,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,661,661,660,99.8,0,0,0,0,1,0.2,0,0,0,0,661,661,4,0.6,4,0.6,0,0,0,0,0,0,657,99.4,656,99.2,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,234
1600000US1704013,"Bartlett village, Illinois",41316,39942,96.7,1374,3.3,31518,76.3,678,1.6,82,0.2,6515,15.8,3275,7.9,671,1.6,1729,4.2,59,0.1,106,0.3,119,0.3,556,1.3,7,0,0,0,0,0,7,0,0,0,1142,2.8,154,0.4,108,0.3,220,0.5,0.3,0,0,41316,41316,32554,78.8,884,2.1,197,0.5,7112,17.2,37,0.1,1956,4.7,41316,41316,5417,13.1,4006,9.7,604,1.5,77,0.2,730,1.8,35899,86.9,27906,67.5,663,1.6,11,0,6502,15.7,7,0,50,0.1,760,1.8,239,0.6,521,1.3,14048
1600000US1704039,"Bartonville village, Illinois",6316,6166,97.6,150,2.4,6079,96.2,76,1.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0.1,111,1.8,7,0.1,13,0.2,0.4,0,0,6316,6316,6229,98.6,187,3,7,0.1,16,0.3,15,0.2,12,0.2,6316,6316,102,1.6,76,1.2,14,0.2,0,0,12,0.2,6214,98.4,5984,94.7,76,1.2,0,0,3,0,0,0,5,0.1,146,2.3,0,0,146,2.3,2725
1600000US1704052,"Basco village, Illinois",77,75,97.4,2,2.6,74,96.1,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.6,0,0,29.2,0,0,77,77,76,98.7,1,1.3,2,2.6,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,77,100,74,96.1,1,1.3,0,0,0,0,0,0,0,0,2,2.6,0,0,2,2.6,50
1600000US1704078,"Batavia city, Illinois",26282,25539,97.2,743,2.8,23779,90.5,529,2,0,0,501,1.9,95,0.4,125,0.5,63,0.2,11,0,86,0.3,28,0.1,93,0.4,7,0,0,0,0,0,0,0,7,0,723,2.8,223,0.8,38,0.1,327,1.2,0.7,0,0,26282,26282,24466,93.1,814,3.1,61,0.2,866,3.3,14,0.1,835,3.2,26282,26282,2032,7.7,1623,6.2,159,0.6,44,0.2,206,0.8,24250,92.3,22688,86.3,507,1.9,0,0,501,1.9,7,0,13,0,534,2,32,0.1,502,1.9,10209
1600000US1704117,"Batchtown village, Illinois",199,199,100,0,0,199,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,199,199,199,100,0,0,0,0,0,0,0,0,0,0,199,199,0,0,0,0,0,0,0,0,0,0,199,100,199,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
1600000US1704156,"Bath village, Illinois",265,265,100,0,0,261,98.5,0,0,0,0,4,1.5,0,0,0,0,0,0,0,0,4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,265,265,261,98.5,0,0,0,0,4,1.5,0,0,0,0,265,265,0,0,0,0,0,0,0,0,0,0,265,100,261,98.5,0,0,0,0,4,1.5,0,0,0,0,0,0,0,0,0,0,146
1600000US1704247,"Baylis village, Illinois",131,124,94.7,7,5.3,124,94.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.3,0,0,0,0,18.8,0,0,131,131,131,100,7,5.3,0,0,0,0,0,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,131,100,124,94.7,0,0,0,0,0,0,0,0,0,0,7,5.3,0,0,7,5.3,78
1600000US1704273,"Bay View Gardens village, Illinois",408,405,99.3,3,0.7,403,98.8,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7,0,0,6.5,0,0,408,408,406,99.5,0,0,5,1.2,0,0,0,0,0,0,408,408,19,4.7,19,4.7,0,0,0,0,0,0,389,95.3,384,94.1,0,0,2,0.5,0,0,0,0,0,0,3,0.7,0,0,3,0.7,179
1600000US1704303,"Beach Park village, Illinois",13534,12879,95.2,655,4.8,9619,71.1,1516,11.2,0,0,511,3.8,32,0.2,13,0.1,312,2.3,16,0.1,0,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0,1233,9.1,418,3.1,73,0.5,18,0.1,0.2,0,0,13534,13534,10274,75.9,1952,14.4,112,0.8,550,4.1,0,0,1340,9.9,13534,13534,3850,28.4,2892,21.4,301,2.2,0,0,657,4.9,9684,71.6,7143,52.8,1502,11.1,0,0,511,3.8,0,0,0,0,528,3.9,34,0.3,494,3.7,5046
1600000US1704351,"Beardstown city, Illinois",5902,5821,98.6,81,1.4,4881,82.7,578,9.8,0,0,4,0.1,0,0,0,0,0,0,0,0,0,0,4,0.1,0,0,43,0.7,0,0,0,0,0,0,43,0.7,315,5.3,24,0.4,12,0.2,5,0.1,0.1,0,0,5902,5902,4958,84,602,10.2,12,0.2,13,0.2,47,0.8,351,5.9,5902,5902,2049,34.7,1705,28.9,148,2.5,61,1,135,2.3,3853,65.3,3315,56.2,493,8.4,0,0,4,0.1,0,0,8,0.1,33,0.6,0,0,33,0.6,2588
1600000US1704403,"Beason CDP, Illinois",202,198,98,4,2,195,96.5,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,12.7,0,0,202,202,199,98.5,3,1.5,4,2,0,0,0,0,0,0,202,202,0,0,0,0,0,0,0,0,0,0,202,100,195,96.5,3,1.5,0,0,0,0,0,0,0,0,4,2,0,0,4,2,90
1600000US1704507,"Beaverville village, Illinois",340,340,100,0,0,322,94.7,4,1.2,2,0.6,1,0.3,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.2,0,0,0,0,0,0,7.8,0,0,340,340,322,94.7,4,1.2,2,0.6,1,0.3,0,0,11,3.2,340,340,12,3.5,4,1.2,0,0,0,0,8,2.4,328,96.5,321,94.4,4,1.2,2,0.6,1,0.3,0,0,0,0,0,0,0,0,0,0,163
