GEO_ID,NAME,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1600000US1700672,"Alexis village, Illinois",67.3,(X),885,885,867,98,18,2,867,98,867,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,16,1.8,0,0,0,0,3.1,0,0,885,885,885,100,16,1.8,0,0,0,0,2,0.2,0,0,885,885,13,1.5,13,1.5,0,0,0,0,0,0,872,98.5,854,96.5,0,0,0,0,0,0,0,0,0,0,18,2,0,0,18,2,407,(X),664,664,310,46.7,354,53.3,885,885,458,51.8,427,48.2,107.3,(X),36,4.1,60,6.8,82,9.3,53,6,49,5.5,81,9.2,149,16.8,110,12.4,50,5.6,41,4.6,84,9.5,56,6.3,34,3.8,39.8,(X),221,25,705,79.7,664,75,638,72.1,187,21.1,174,19.7,664,664,310,46.7,354,53.3,87.6,(X),174,174,70,40.2,104,59.8
1600000US1700685,"Algonquin village, Illinois",73.5,(X),30709,30709,30274,98.6,435,1.4,30274,98.6,26825,87.4,420,1.4,27,0.1,0,0,0,0,8,0,0,0,2565,8.4,970,3.2,177,0.6,444,1.4,0,0,39,0.1,293,1,642,2.1,0,0,0,0,0,0,0,0,0,0,437,1.4,435,1.4,47,0.2,70,0.2,257,0.8,0.5,0,0,30709,30709,27249,88.7,478,1.6,97,0.3,2822,9.2,11,0,487,1.6,30709,30709,1932,6.3,1386,4.5,298,1,21,0.1,227,0.7,28777,93.7,25371,82.6,406,1.3,19,0.1,2565,8.4,0,0,60,0.2,356,1.2,0,0,356,1.2,11465,(X),22460,22460,10763,47.9,11697,52.1,30709,30709,14988,48.8,15721,51.2,95.3,(X),1403,4.6,2019,6.6,2393,7.8,2410,7.8,1830,6,2942,9.6,4053,13.2,5847,19,2330,7.6,2162,7,2305,7.5,562,1.8,453,1.5,41.2,(X),7315,23.8,24456,79.6,23394,76.2,22196,72.3,4346,14.2,3320,10.8,23394,23394,11203,47.9,12191,52.1,91.9,(X),3320,3320,1407,42.4,1913,57.6
1600000US1700737,"Alhambra village, Illinois",36.7,(X),628,628,628,100,0,0,628,100,626,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,0,0,0,0,0,0,0,0,4.3,0,0,628,628,626,99.7,0,0,0,0,0,0,0,0,2,0.3,628,628,2,0.3,2,0.3,0,0,0,0,0,0,626,99.7,626,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,(X),509,509,233,45.8,276,54.2,628,628,294,46.8,334,53.2,88,(X),35,5.6,43,6.8,30,4.8,31,4.9,22,3.5,122,19.4,63,10,47,7.5,38,6.1,33,5.3,34,5.4,71,11.3,59,9.4,40.5,(X),119,18.9,517,82.3,509,81.1,486,77.4,184,29.3,164,26.1,509,509,233,45.8,276,54.2,84.4,(X),164,164,44,26.8,120,73.2
1600000US1700815,"Allendale village, Illinois",100,(X),698,698,664,95.1,34,4.9,664,95.1,664,95.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4.9,0,0,0,0,0,0,3.9,0,0,698,698,698,100,0,0,0,0,0,0,0,0,34,4.9,698,698,41,5.9,34,4.9,0,0,0,0,7,1,657,94.1,657,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,(X),473,473,215,45.5,258,54.5,698,698,342,49,356,51,96.1,(X),78,11.2,58,8.3,59,8.5,37,5.3,56,8,77,11,90,12.9,64,9.2,54,7.7,43,6.2,34,4.9,40,5.7,8,1.1,34,(X),225,32.2,493,70.6,473,67.8,455,65.2,102,14.6,82,11.7,473,473,215,45.5,258,54.5,83.3,(X),82,82,41,50,41,50
1600000US1700867,"Allenville village, Illinois",200,(X),180,180,178,98.9,2,1.1,178,98.9,178,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.1,0,0,0,0,2,1.1,1.8,0,0,180,180,180,100,0,0,0,0,2,1.1,0,0,0,0,180,180,31,17.2,31,17.2,0,0,0,0,0,0,149,82.8,147,81.7,0,0,0,0,0,0,0,0,0,0,2,1.1,0,0,2,1.1,94,(X),138,138,81,58.7,57,41.3,180,180,115,63.9,65,36.1,176.9,(X),3,1.7,18,10,13,7.2,9,5,18,10,25,13.9,9,5,7,3.9,31,17.2,17,9.4,15,8.3,15,8.3,0,0,38.7,(X),42,23.3,138,76.7,138,76.7,132,73.3,38,21.1,30,16.7,138,138,81,58.7,57,41.3,142.1,(X),30,30,20,66.7,10,33.3
1600000US1700880,"Allerton village, Illinois",122.2,(X),312,312,309,99,3,1,309,99,299,95.8,4,1.3,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3,3,1,0,0,0,0,3,1,1.3,0,0,312,312,302,96.8,4,1.3,0,0,5,1.6,0,0,4,1.3,312,312,3,1,0,0,3,1,0,0,0,0,309,99,296,94.9,4,1.3,0,0,2,0.6,0,0,4,1.3,3,1,0,0,3,1,131,(X),237,237,119,50.2,118,49.8,312,312,148,47.4,164,52.6,90.2,(X),9,2.9,19,6.1,26,8.3,20,6.4,12,3.8,40,12.8,52,16.7,34,10.9,40,12.8,20,6.4,32,10.3,7,2.2,1,0.3,39.1,(X),72,23.1,247,79.2,240,76.9,236,75.6,51,16.3,40,12.8,240,240,119,49.6,121,50.4,98.3,(X),40,40,22,55,18,45
1600000US1700919,"Alma village, Illinois",71,(X),327,327,324,99.1,3,0.9,324,99.1,323,98.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9,0,0,1,0.3,2,0.6,1.5,0,0,327,327,326,99.7,0,0,1,0.3,3,0.9,0,0,0,0,327,327,0,0,0,0,0,0,0,0,0,0,327,100,323,98.8,0,0,0,0,1,0.3,0,0,0,0,3,0.9,0,0,3,0.9,160,(X),239,239,111,46.4,128,53.6,327,327,169,51.7,158,48.3,107,(X),18,5.5,36,11,21,6.4,21,6.4,16,4.9,28,8.6,58,17.7,32,9.8,26,8,18,5.5,32,9.8,16,4.9,5,1.5,36.4,(X),88,26.9,240,73.4,239,73.1,229,70,66,20.2,53,16.2,239,239,111,46.4,128,53.6,86.7,(X),53,53,22,41.5,31,58.5
1600000US1700958,"Alorton village, Illinois",66,(X),1965,1965,1952,99.3,13,0.7,1952,99.3,19,1,1930,98.2,0,0,0,0,0,0,0,0,0,0,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7,0,0,0,0,0,0,1.4,0,0,1965,1965,19,1,1943,98.9,0,0,3,0.2,0,0,13,0.7,1965,1965,17,0.9,0,0,4,0.2,0,0,13,0.7,1948,99.1,15,0.8,1930,98.2,0,0,3,0.2,0,0,0,0,0,0,0,0,0,0,859,(X),1385,1385,653,47.1,732,52.9,1965,1965,998,50.8,967,49.2,103.2,(X),246,12.5,199,10.1,83,4.2,135,6.9,168,8.5,322,16.4,199,10.1,264,13.4,124,6.3,64,3.3,101,5.1,47,2.4,13,0.7,28.5,(X),580,29.5,1427,72.6,1385,70.5,1226,62.4,195,9.9,161,8.2,1385,1385,653,47.1,732,52.9,89.2,(X),161,161,64,39.8,97,60.2
1600000US1700971,"Alpha village, Illinois",67.2,(X),555,555,552,99.5,3,0.5,552,99.5,537,96.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.7,3,0.5,3,0.5,0,0,0,0,4.8,0,0,555,555,540,97.3,3,0.5,0,0,0,0,0,0,15,2.7,555,555,12,2.2,7,1.3,5,0.9,0,0,0,0,543,97.8,525,94.6,0,0,0,0,0,0,0,0,15,2.7,3,0.5,0,0,3,0.5,254,(X),400,400,202,50.5,198,49.5,555,555,270,48.6,285,51.4,94.7,(X),39,7,53,9.5,47,8.5,18,3.2,23,4.1,84,15.1,91,16.4,50,9,24,4.3,29,5.2,40,7.2,39,7,18,3.2,36.3,(X),155,27.9,409,73.7,400,72.1,393,70.8,116,20.9,97,17.5,400,400,202,50.5,198,49.5,102,(X),97,97,39,40.2,58,59.8
1600000US1700997,"Alsey village, Illinois",94.4,(X),145,145,145,100,0,0,145,100,140,96.6,5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,145,145,140,96.6,5,3.4,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,145,100,140,96.6,5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,(X),116,116,58,50,58,50,145,145,73,50.3,72,49.7,101.4,(X),12,8.3,6,4.1,11,7.6,5,3.4,3,2.1,9,6.2,22,15.2,22,15.2,10,6.9,10,6.9,12,8.3,13,9,10,6.9,48.3,(X),29,20,116,80,116,80,111,76.6,41,28.3,35,24.1,116,116,58,50,58,50,100,(X),35,35,17,48.6,18,51.4
1600000US1701010,"Alsip village, Illinois",95,(X),19179,19179,18641,97.2,538,2.8,18641,97.2,12818,66.8,4402,23,27,0.1,0,0,0,0,0,0,25,0.1,217,1.1,7,0,0,0,186,1,0,0,0,0,24,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1177,6.1,538,2.8,50,0.3,30,0.2,46,0.2,0.2,102,0.5,19179,19179,13203,68.8,4561,23.8,159,0.8,314,1.6,51,0.3,1436,7.5,19179,19179,4209,21.9,3803,19.8,92,0.5,41,0.2,273,1.4,14970,78.1,10222,53.3,4244,22.1,25,0.1,217,1.1,0,0,0,0,262,1.4,0,0,262,1.4,7597,(X),13886,13886,6727,48.4,7159,51.6,19179,19179,9566,49.9,9613,50.1,99.5,(X),1083,5.6,1379,7.2,1352,7,1260,6.6,1243,6.5,2889,15.1,2481,12.9,2137,11.1,1488,7.8,987,5.1,1827,9.5,731,3.8,322,1.7,36.1,(X),4556,23.8,15284,79.7,14623,76.2,13919,72.6,3621,18.9,2880,15,14623,14623,7156,48.9,7467,51.1,95.8,(X),2880,2880,1403,48.7,1477,51.3
1600000US1701049,"Altamont city, Illinois",57.1,(X),2260,2260,2256,99.8,4,0.2,2256,99.8,2242,99.2,9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2,4,0.2,0,0,4,0.2,0,0,1.2,0,0,2260,2260,2246,99.4,9,0.4,4,0.2,0,0,0,0,5,0.2,2260,2260,0,0,0,0,0,0,0,0,0,0,2260,100,2242,99.2,9,0.4,0,0,0,0,0,0,5,0.2,4,0.2,0,0,4,0.2,1023,(X),1743,1743,796,45.7,947,54.3,2260,2260,1102,48.8,1158,51.2,95.2,(X),174,7.7,168,7.4,109,4.8,110,4.9,144,6.4,286,12.7,215,9.5,190,8.4,180,8,153,6.8,290,12.8,109,4.8,132,5.8,40.2,(X),517,22.9,1784,78.9,1743,77.1,1671,73.9,571,25.3,531,23.5,1743,1743,796,45.7,947,54.3,84.1,(X),531,531,193,36.3,338,63.7
1600000US1701114,"Alton city, Illinois",61.9,(X),26884,26884,25784,95.9,1100,4.1,25784,95.9,19086,71,6487,24.1,24,0.1,0,0,11,0,0,0,0,0,113,0.4,70,0.3,4,0,39,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.3,1100,4.1,649,2.4,189,0.7,153,0.6,0.5,12,0,26884,26884,20119,74.8,7221,26.9,252,0.9,304,1.1,5,0,115,0.4,26884,26884,667,2.5,506,1.9,111,0.4,0,0,50,0.2,26217,97.5,18561,69,6479,24.1,24,0.1,113,0.4,0,0,0,0,1040,3.9,9,0,1031,3.8,13769,(X),20315,20315,9345,46,10970,54,26884,26884,12554,46.7,14330,53.3,87.6,(X),1608,6,1854,6.9,1742,6.5,1781,6.6,1264,4.7,4006,14.9,3320,12.3,3284,12.2,1799,6.7,1888,7,2441,9.1,1253,4.7,644,2.4,38.8,(X),6362,23.7,21321,79.3,20522,76.3,19660,73.1,5435,20.2,4338,16.1,20522,20522,9464,46.1,11058,53.9,85.6,(X),4338,4338,1658,38.2,2680,61.8
1600000US1701140,"Altona village, Illinois",64,(X),642,642,639,99.5,3,0.5,639,99.5,604,94.1,32,5,0,0,0,0,0,0,0,0,0,0,3,0.5,1,0.2,0,0,0,0,2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,0,0,3,0.5,0.8,0,0,642,642,607,94.5,32,5,0,0,6,0.9,0,0,0,0,642,642,16,2.5,0,0,0,0,0,0,16,2.5,626,97.5,588,91.6,32,5,0,0,3,0.5,0,0,0,0,3,0.5,0,0,3,0.5,238,(X),421,421,194,46.1,227,53.9,642,642,342,53.3,300,46.7,114,(X),90,14,44,6.9,51,7.9,44,6.9,25,3.9,99,15.4,72,11.2,70,10.9,32,5,33,5.1,40,6.2,35,5.5,7,1.1,32.2,(X),216,33.6,449,69.9,426,66.4,402,62.6,106,16.5,82,12.8,426,426,194,45.5,232,54.5,83.6,(X),82,82,32,39,50,61
1600000US1701205,"Alto Pass village, Illinois",165.2,(X),278,278,275,98.9,3,1.1,275,98.9,226,81.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17.3,3,1.1,0,0,0,0,0,0,9.4,0,0,278,278,229,82.4,0,0,0,0,1,0.4,0,0,51,18.3,278,278,94,33.8,94,33.8,0,0,0,0,0,0,184,66.2,183,65.8,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,156,(X),209,209,112,53.6,97,46.4,278,278,146,52.5,132,47.5,110.6,(X),8,2.9,3,1.1,20,7.2,17,6.1,11,4,38,13.7,28,10.1,44,15.8,22,7.9,26,9.4,39,14,9,3.2,13,4.7,50.6,(X),43,15.5,242,87.1,235,84.5,226,81.3,80,28.8,61,21.9,235,235,122,51.9,113,48.1,108,(X),61,61,38,62.3,23,37.7
1600000US1701242,"Alvan village, Illinois",117.6,(X),312,312,311,99.7,1,0.3,311,99.7,307,98.4,0,0,4,1.3,4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,1,0.3,0,0,8.4,0,0,312,312,308,98.7,0,0,5,1.6,0,0,0,0,0,0,312,312,1,0.3,1,0.3,0,0,0,0,0,0,311,99.7,306,98.1,0,0,4,1.3,0,0,0,0,0,0,1,0.3,0,0,1,0.3,134,(X),237,237,127,53.6,110,46.4,312,312,165,52.9,147,47.1,112.2,(X),15,4.8,22,7.1,18,5.8,28,9,23,7.4,30,9.6,47,15.1,40,12.8,17,5.4,35,11.2,26,8.3,11,3.5,0,0,40,(X),75,24,256,82.1,237,76,225,72.1,57,18.3,37,11.9,237,237,127,53.6,110,46.4,115.5,(X),37,37,20,54.1,17,45.9
1600000US1701270,"Amboy city, Illinois",55.2,(X),2455,2455,2440,99.4,15,0.6,2440,99.4,2371,96.6,16,0.7,0,0,0,0,0,0,0,0,0,0,4,0.2,0,0,0,0,0,0,4,0.2,0,0,0,0,0,0,15,0.6,15,0.6,0,0,0,0,0,0,34,1.4,15,0.6,15,0.6,0,0,0,0,1.1,0,0,2455,2455,2386,97.2,31,1.3,0,0,4,0.2,15,0.6,34,1.4,2455,2455,85,3.5,75,3.1,8,0.3,0,0,2,0.1,2370,96.5,2320,94.5,16,0.7,0,0,4,0.2,15,0.6,0,0,15,0.6,0,0,15,0.6,1066,(X),1801,1801,851,47.3,950,52.7,2455,2455,1185,48.3,1270,51.7,93.3,(X),99,4,242,9.9,171,7,148,6,139,5.7,255,10.4,305,12.4,341,13.9,155,6.3,153,6.2,258,10.5,133,5.4,56,2.3,40.6,(X),650,26.5,1904,77.6,1805,73.5,1771,72.1,539,22,447,18.2,1805,1805,855,47.4,950,52.6,90,(X),447,447,159,35.6,288,64.4
1600000US1701361,"Anchor village, Illinois",93.3,(X),175,175,175,100,0,0,175,100,175,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,175,175,175,100,0,0,0,0,0,0,0,0,0,0,175,175,0,0,0,0,0,0,0,0,0,0,175,100,175,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,(X),121,121,55,45.5,66,54.5,175,175,91,52,84,48,108.3,(X),23,13.1,18,10.3,11,6.3,11,6.3,0,0,33,18.9,17,9.7,15,8.6,13,7.4,5,2.9,15,8.6,10,5.7,4,2.3,30.4,(X),54,30.9,123,70.3,121,69.1,112,64,31,17.7,29,16.6,121,121,55,45.5,66,54.5,83.3,(X),29,29,14,48.3,15,51.7
1600000US1701426,"Andalusia village, Illinois",96.7,(X),1113,1113,1100,98.8,13,1.2,1100,98.8,1065,95.7,20,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3,13,1.2,10,0.9,0,0,0,0,2.4,3,0.3,1113,1113,1075,96.6,33,3,3,0.3,0,0,0,0,15,1.3,1113,1113,25,2.2,22,2,0,0,0,0,3,0.3,1088,97.8,1058,95.1,17,1.5,0,0,0,0,0,0,0,0,13,1.2,0,0,13,1.2,488,(X),897,897,453,50.5,444,49.5,1113,1113,582,52.3,531,47.7,109.6,(X),54,4.9,19,1.7,89,8,71,6.4,37,3.3,197,17.7,67,6,163,14.6,130,11.7,107,9.6,107,9.6,69,6.2,3,0.3,46.9,(X),205,18.4,929,83.5,908,81.6,870,78.2,238,21.4,179,16.1,908,908,456,50.2,452,49.8,100.9,(X),179,179,88,49.2,91,50.8
1600000US1701491,"Andover village, Illinois",94.4,(X),563,563,563,100,0,0,563,100,553,98.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.8,0,0,0,0,0,0,0,0,4.8,0,0,563,563,553,98.2,0,0,0,0,0,0,0,0,10,1.8,563,563,45,8,45,8,0,0,0,0,0,0,518,92,518,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,(X),410,410,226,55.1,184,44.9,563,563,324,57.5,239,42.5,135.6,(X),25,4.4,39,6.9,55,9.8,46,8.2,29,5.2,27,4.8,101,17.9,70,12.4,27,4.8,39,6.9,45,8,33,5.9,27,4.8,40.8,(X),144,25.6,430,76.4,419,74.4,386,68.6,126,22.4,105,18.7,419,419,226,53.9,193,46.1,117.1,(X),105,105,51,48.6,54,51.4
1600000US1701543,"Anna city, Illinois",70.3,(X),4232,4232,4068,96.1,164,3.9,4068,96.1,3797,89.7,153,3.6,0,0,0,0,0,0,0,0,0,0,20,0.5,0,0,0,0,0,0,11,0.3,9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2.3,164,3.9,0,0,116,2.7,32,0.8,1.3,0,0,4232,4232,3954,93.4,160,3.8,116,2.7,52,1.2,0,0,114,2.7,4232,4232,240,5.7,240,5.7,0,0,0,0,0,0,3992,94.3,3638,86,153,3.6,0,0,20,0.5,0,0,26,0.6,155,3.7,7,0.2,148,3.5,2014,(X),3276,3276,1468,44.8,1808,55.2,4232,4232,2097,49.6,2135,50.4,98.2,(X),186,4.4,241,5.7,335,7.9,188,4.4,172,4.1,534,12.6,537,12.7,510,12.1,468,11.1,116,2.7,372,8.8,337,8,236,5.6,43.4,(X),870,20.6,3452,81.6,3362,79.4,3244,76.7,1001,23.7,945,22.3,3362,3362,1521,45.2,1841,54.8,82.6,(X),945,945,390,41.3,555,58.7
1600000US1701556,"Annapolis CDP, Illinois",-,(X),43,43,43,100,0,0,43,100,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6,0,0,43,43,43,100,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,43,100,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,(X),29,29,13,44.8,16,55.2,43,43,23,53.5,20,46.5,115,(X),10,23.3,0,0,0,0,4,9.3,0,0,22,51.2,0,0,7,16.3,0,0,0,0,0,0,0,0,0,0,30.6,(X),14,32.6,33,76.7,29,67.4,29,67.4,0,0,0,0,29,29,13,44.8,16,55.2,81.3,(X),0,0,0,-,0,-
1600000US1701569,"Annawan town, Illinois",57.3,(X),895,895,880,98.3,15,1.7,880,98.3,850,95,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3,15,1.7,4,0.4,11,1.2,0,0,3,0,0,895,895,865,96.6,22,2.5,11,1.2,0,0,0,0,12,1.3,895,895,44,4.9,31,3.5,0,0,0,0,13,1.5,851,95.1,818,91.4,18,2,0,0,0,0,0,0,0,0,15,1.7,0,0,15,1.7,448,(X),684,684,332,48.5,352,51.5,895,895,436,48.7,459,51.3,95,(X),57,6.4,55,6.1,44,4.9,57,6.4,42,4.7,105,11.7,113,12.6,129,14.4,66,7.4,32,3.6,86,9.6,94,10.5,15,1.7,41.7,(X),207,23.1,725,81,688,76.9,672,75.1,202,22.6,195,21.8,688,688,334,48.5,354,51.5,94.4,(X),195,195,71,36.4,124,63.6
1600000US1701595,"Antioch village, Illinois",83.2,(X),14305,14305,13758,96.2,547,3.8,13758,96.2,12701,88.8,501,3.5,4,0,0,0,4,0,0,0,0,0,232,1.6,0,0,34,0.2,65,0.5,18,0.1,70,0.5,0,0,45,0.3,0,0,0,0,0,0,0,0,0,0,320,2.2,547,3.8,201,1.4,29,0.2,213,1.5,1.1,0,0,14305,14305,13214,92.4,734,5.1,65,0.5,508,3.6,31,0.2,361,2.5,14305,14305,1160,8.1,825,5.8,213,1.5,13,0.1,109,0.8,13145,91.9,11878,83,501,3.5,4,0,232,1.6,0,0,0,0,530,3.7,24,0.2,506,3.5,5451,(X),10016,10016,4998,49.9,5018,50.1,14305,14305,7260,50.8,7045,49.2,103.1,(X),643,4.5,1157,8.1,1553,10.9,822,5.7,720,5,1448,10.1,2252,15.7,2245,15.7,849,5.9,876,6.1,975,6.8,575,4,190,1.3,38.9,(X),3875,27.1,10817,75.6,10430,72.9,9955,69.6,2314,16.2,1740,12.2,10430,10430,5192,49.8,5238,50.2,99.1,(X),1740,1740,790,45.4,950,54.6
1600000US1701647,"Apple Canyon Lake CDP, Illinois",132.4,(X),429,429,429,100,0,0,429,100,429,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,429,429,429,100,0,0,0,0,0,0,0,0,0,0,429,429,0,0,0,0,0,0,0,0,0,0,429,100,429,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,(X),389,389,207,53.2,182,46.8,429,429,226,52.7,203,47.3,111.3,(X),7,1.6,10,2.3,18,4.2,9,2.1,13,3,20,4.7,37,8.6,31,7.2,50,11.7,69,16.1,70,16.3,95,22.1,0,0,61.4,(X),40,9.3,389,90.7,389,90.7,385,89.7,199,46.4,165,38.5,389,389,207,53.2,182,46.8,113.7,(X),165,165,94,57,71,43
